isoform	p-value_lowest	effector_score
SNOO_101710A_1	0.051713194	-2.611
SNOO_130850A_1	0.010570668	-3.346
SNOO_306960A_1	0.03838747	-3.28
SNOO_306960A_2	0.004678488	-3.28
SNOO_306960A_3	0.000619725	-3.28
SNOO_152480A_1	0.203050341	-1.564
SNOO_590710_1	0.026834082	-1.386
SNOO_015800A_1	0.018298964	-3.038
SNOO_015800A_2	0.017132013	-3.038
SNOO_141390A_1	0.367879441	-2.829
SNOO_062520A_1	0.057152865	-1.63
SNOO_062520A_2	0.02888223	-1.63
SNOO_432400A_1	0.008198403	-2.773
SNOO_432400A_2	0.001708336	-2.773
SNOO_511420_1	0.025628976	-1.916
SNOO_511420_2	0.035728249	-1.916
SNOO_403670A_1	0.015237909	-3.383
SNOO_403670A_2	0.015237909	-3.383
SNOO_150180A_1	0.048951049	-3.106
SNOO_150180A_2	0.048951049	-3.106
SNOO_116080A_1	0.367879441	-2.834
SNOO_021490A_1	0.003218405	-1.982
SNOO_021490A_2	0.033754396	-1.982
SNOO_115650A_1	0.016534014	-2.743
SNOO_115650A_2	0.017671399	-2.743
SNOO_417180A_1	0.020669377	-0.359
SNOO_417180A_2	0.003502749	-0.359
SNOO_084270A_1	0.002370548	-1.613
SNOO_084270A_2	0.007089816	-1.613
SNOO_084270A_3	0.058248571	-1.613
SNOO_574100_1	0.002606959	-3.073
SNOO_025940A_1	0.005998176	-2.997
SNOO_025940A_2	0.014657276	-2.997
SNOO_075340A_1	0.094755388	-1.81
SNOO_578320_1	0.142795309	-2.745
SNOO_113190A_1	0.041191845	0.417
SNOO_444690A_1	0.040415981	-3.042
SNOO_069530A_1	0.047895687	-2.964
SNOO_069530A_2	0.063202364	-2.964
SNOO_438530A_1	0.025721377	-2.048
SNOO_012960A_1	0.099154203	-3.363
SNOO_131350A_1	0.010501028	-3.042
SNOO_131350A_2	0.014575129	-3.042
SNOO_068180A_1	0.1648291	-3.182
SNOO_143150A_1	0.367879441	-2.137
SNOO_084660A_1	0.055406287	-2.302
SNOO_085780A_1	0.035373023	-2.436
SNOO_085780A_2	0.027367003	-2.436
SNOO_085780A_3	0.080361369	-2.436
SNOO_131400A_1	0.022057681	-2.603
SNOO_131400A_2	0.016718572	-2.603
SNOO_131400A_3	0.001745466	-2.603
SNOO_115370A_1	0.367879441	-2.967
SNOO_511800_1	0.003858875	-0.042
SNOO_511800_2	0.012862918	-0.042
SNOO_505830_1	0.069785869	-2.529
SNOO_505830_2	0.062723772	-2.529
SNOO_505830_3	0.053700271	-2.529
SNOO_037260A_1	0.367879441	-3.287
SNOO_505700_1	0.005096523	-1.35
SNOO_505700_2	0.037202342	-1.35
SNOO_050730A_1	0.038900829	-3.28
SNOO_050730A_2	0.06665097	-3.28
SNOO_021820A_1	0.001197899	2.779
SNOO_021820A_2	0.000627471	2.779
SNOO_039370A_1	0.367879441	-2.485
SNOO_504560_1	0.022103375	-3.346
SNOO_504560_2	0.067847361	-3.346
SNOO_161410A_1	0.1648291	-3.27
SNOO_065050A_1	0.065020928	-3.338
SNOO_065050A_2	0.044505689	-3.338
SNOO_091050A_1	0.367879441	-1.417
SNOO_502120_1	0.092587108	-1.459
SNOO_022310A_1	0.030163027	-3.18
SNOO_022310A_2	0.001985052	-3.18
SNOO_625070_1	0.065162699	-2.39
SNOO_625070_2	0.065162699	-2.39
SNOO_031450A_1	0.367879441	-3.346
SNOO_003940A_1	0.023992615	-3.115
SNOO_003940A_2	0.033598842	-3.115
SNOO_416900A_1	0.063068673	-2.155
SNOO_416900A_2	0.028737494	-2.155
SNOO_020500A_1	0.367879441	-3.346
SNOO_013790A_1	0.183939721	-3.375
SNOO_118740A_1	0.1648291	-3.338
SNOO_027910A_1	0.009594219	-2.762
SNOO_503880_1	0.085434017	-2.056
SNOO_024160A_1	0.053861384	-2.208
SNOO_067710A_1	0.018307655	-3.346
SNOO_067710A_2	0.018926244	-3.346
SNOO_067710A_3	0.084895256	-3.346
SNOO_301520BA_1	0.025937484	-3.181
SNOO_067860A_1	0.022266329	-2.786
SNOO_067860A_2	0.002778265	-2.786
SNOO_405560A_1	0.000609963	-2.355
SNOO_405560A_2	0.001768535	-2.355
SNOO_119310A_1	0.041274131	-3.042
SNOO_119310A_2	0.017605349	-3.042
SNOO_039230A_1	0.007019606	-0.266
SNOO_039230A_2	0.005940917	-0.266
SNOO_445420A_1	0.037041628	-1.442
SNOO_445420A_2	0.051304826	-1.442
SNOO_445420A_3	0.022959989	-1.442
SNOO_152140A_1	0.000619647	-3.071
SNOO_152140A_2	0.001107564	-3.071
SNOO_654840_1	0.016707574	-2.905
SNOO_409470A_1	0.367879441	-2.859
SNOO_421800A_1	0.008545409	-2.651
SNOO_421800A_2	0.008545409	-2.651
SNOO_061640A_1	0.038917567	-1.64
SNOO_047150A_1	0.089197256	-0.588
SNOO_501130_1	0.04823707	-2.455
SNOO_000920A_1	0.367879441	-2.216
SNOO_016760A_1	0.025620428	-3.088
SNOO_016760A_2	0.002175458	-3.088
SNOO_309360A_1	0.035379725	-3.204
SNOO_309360A_2	0.034259708	-3.204
SNOO_444200A_1	0.018298964	-3.346
SNOO_444200A_2	0.026076024	-3.346
SNOO_026220A_1	0.000957728	-2.33
SNOO_132460A_1	0.054848529	-2.671
SNOO_112540A_1	0.023389583	-3.346
SNOO_308420BA_1	0.012862918	0.25
SNOO_308420BA_1	0.012862918	-1.946
SNOO_308420BA_2	0.055290673	0.25
SNOO_308420BA_2	0.055290673	-1.946
SNOO_048760A_1	0.045978632	-2.643
SNOO_427110A_1	0.003404771	-3.144
SNOO_427110A_2	0.021842649	-3.144
SNOO_151300A_1	0.012426055	-2.996
SNOO_151300A_2	0.012426055	-2.996
SNOO_403370A_1	0.367879441	-2.916
SNOO_445400A_1	0.073906622	-3.346
SNOO_439730A_1	0.023698753	-2.891
SNOO_439730A_2	0.035373023	-2.891
SNOO_137500A_1	0.061024266	-3.181
SNOO_137500A_2	0.029675693	-3.181
SNOO_152790A_1	0.037814507	0.464
SNOO_152790A_2	0.063277709	0.464
SNOO_042620A_1	0.052459139	0.136
SNOO_042620A_2	0.10955719	0.136
SNOO_005610A_1	0.00668307	-1.976
SNOO_005610A_2	0.020919218	-1.976
SNOO_423220A_1	0.008592054	-3.046
SNOO_423220A_2	0.008592054	-3.046
SNOO_419560A_1	0.064572683	-1.54
SNOO_109940A_1	0.008610896	-2.36
SNOO_109940A_2	0.009334891	-2.36
SNOO_400840A_1	0.001912809	-1.898
SNOO_614870_1	0.367879441	-1.671
SNOO_625660_1	0.001624909	-2.54
SNOO_102030A_1	0.001518767	-2.302
SNOO_102030A_2	0.027884041	-2.302
SNOO_507090_1	0.002488379	-2.898
SNOO_507090_2	0.012862918	-2.898
SNOO_011400A_1	0.006404007	-2.724
SNOO_011400A_2	0.035510559	-2.724
SNOO_308060A_1	0.032597636	-2.671
SNOO_112690A_1	0.035373023	-1.394
SNOO_112690A_2	0.035373023	-1.394
SNOO_304690A_1	0.183939721	-2.169
SNOO_545370_1	0.044505689	-2.784
SNOO_433490A_1	0.033989837	-2.698
SNOO_433490A_2	0.002942486	-2.698
SNOO_433490A_3	0.004666857	-2.698
SNOO_156160A_1	0.367879441	-3.346
SNOO_067060A_1	0.031483715	-1.827
SNOO_067060A_2	0.037999509	-1.827
SNOO_067060A_3	0.035373023	-1.827
SNOO_073560A_1	0.008029536	-2.059
SNOO_073560A_2	0.002021607	-2.059
SNOO_073560A_3	0.035373023	-2.059
SNOO_410090A_1	0.367879441	-2.381
SNOO_403490A_1	0.092587108	-1.608
SNOO_060210A_1	0.011849417	-3.363
SNOO_060210A_2	0.006617395	-3.363
SNOO_163950A_1	0.025982115	-3.346
SNOO_163950A_2	0.009745729	-3.346
SNOO_303490A_1	0.018695366	-2.362
SNOO_303490A_2	0.018695366	-2.362
SNOO_160560A_1	0.005214904	-3.338
SNOO_160560A_2	0.006093949	-3.338
SNOO_556500_1	0.029313518	-2.928
SNOO_139100A_1	0.003858875	1.825
SNOO_139100A_2	0.003858875	1.825
SNOO_414830A_1	0.367879441	-2.106
SNOO_632670_1	0.017605349	-2.804
SNOO_120160A_1	0.004807649	-3.28
SNOO_120160A_2	0.003259251	-3.28
SNOO_419810A_1	0.367879441	-1.121
SNOO_087380A_1	0.070818062	-2.696
SNOO_087380A_2	0.047764175	-2.696
SNOO_400880A_1	0.052459139	-1.445
SNOO_400880A_2	0.052459139	-1.445
SNOO_003230A_1	0.012862918	-3.346
SNOO_003230A_2	0.008676288	-3.346
SNOO_502280_1	0.014113982	-2.454
SNOO_303700A_1	0.012862918	-0.642
SNOO_303700A_2	0.015600442	-0.642
SNOO_303700A_3	0.020919218	-0.642
SNOO_137880AB_1	0.0109631	-3.37
SNOO_422550A_1	0.05209875	-2.671
SNOO_422550A_2	0.035489135	-2.671
SNOO_160340A_1	0.041191845	-2.658
SNOO_068770A_1	0.039325211	-3.203
SNOO_068770A_2	0.029913382	-3.203
SNOO_423610A_1	0.183939721	-2.794
SNOO_055290A_1	0.037955938	-3.346
SNOO_055290A_2	0.046064554	-3.346
SNOO_005780A_1	0.04176865	0.446
SNOO_005780A_2	0.084445232	0.446
SNOO_553130_1	0.367879441	-2.395
SNOO_016120A_1	0.010727409	-3.088
SNOO_016120A_2	0.003858875	-3.088
SNOO_505270_1	0.002135445	-2.743
SNOO_024690A_1	0.367879441	-1.955
SNOO_511640_1	0.002235006	-2.21
SNOO_511640_2	0.001425545	-2.21
SNOO_041740A_1	0.367879441	-3.195
SNOO_074510A_1	0.000713647	-3.291
SNOO_074510A_2	0.002060373	-3.291
SNOO_412650A_1	0.011900062	-1.753
SNOO_412650A_2	0.007888205	-1.753
SNOO_001510A_1	0.008933556	-2.317
SNOO_001510A_2	0.0091606	-2.317
SNOO_001510A_3	0.04721484	-2.317
SNOO_094430A_1	0.012862918	-2.421
SNOO_098960A_1	0.001522932	-1.783
SNOO_049040A_1	0.057353902	-2.942
SNOO_407650A_1	0.1648291	-1.119
SNOO_123700A_1	0.048951049	-2.223
SNOO_123700A_2	0.008581041	-2.223
SNOO_123700A_3	0.023556514	-2.223
SNOO_439960A_1	0.012862918	-3.084
SNOO_058720A_1	0.109448708	-3.338
SNOO_567340_1	0.009584301	-2.661
SNOO_047170A_1	0.142795309	-1.761
SNOO_420130A_1	0.046826145	-3.046
SNOO_005880A_1	0.012928538	-2.995
SNOO_005880A_2	0.012757899	-2.995
SNOO_142250A_1	0.006151402	-1.844
SNOO_031770A_1	0.065683368	-3.039
SNOO_081850A_1	0.069018869	-3.214
SNOO_081850A_2	0.031874468	-3.214
SNOO_081850A_3	0.023158388	-3.214
SNOO_303000BA_1	0.086236935	-0.87
SNOO_404380A_1	0.002011845	-0.457
SNOO_564830_1	0.019846984	-2.628
SNOO_564830_2	0.019846984	-2.628
SNOO_011250A_1	0.01045486	-2.453
SNOO_426460A_1	0.035373023	-0.555
SNOO_426460A_2	0.048281417	-0.555
SNOO_401660A_1	0.142795309	-2.568
SNOO_406710A_1	0.042700584	-2.747
SNOO_024860A_1	0.367879441	-0.75
SNOO_415320A_1	0.367879441	-2.813
SNOO_309450A_1	0.162750092	1.985
SNOO_125600A_1	0.03668346	-2.648
SNOO_125600A_2	0.056020715	-2.648
SNOO_037500A_1	0.073257378	-2.546
SNOO_002550A_1	0.031717609	-2.376
SNOO_010560A_1	0.084837577	-1.297
SNOO_047920A_1	0.074794093	-3.179
SNOO_634460_1	0.00435478	-0.757
SNOO_162800A_1	0.016317757	-2.09
SNOO_121650A_1	0.054848529	-3.086
SNOO_079830A_1	0.015521839	-3.179
SNOO_079830A_2	0.035373023	-3.179
SNOO_079830A_3	0.035373023	-3.179
SNOO_160370A_1	2.7e-05	-3.016
SNOO_160370A_2	0.000201565	-3.016
SNOO_440750A_1	0.367879441	-1.86
SNOO_022230A_1	0.000969968	-3.28
SNOO_022230A_2	0.022959989	-3.28
SNOO_007620A_1	0.022801423	-2.339
SNOO_007620A_2	0.028573759	-2.339
SNOO_508480_1	0.044231166	-0.621
SNOO_017550A_1	0.367879441	-3.346
SNOO_136810A_1	0.015658856	-3.022
SNOO_136810A_2	0.072827491	-3.022
SNOO_508630_1	0.003410482	-3.188
SNOO_508630_2	0.012732988	-3.188
SNOO_016850A_1	0.004914594	-2.971
SNOO_016850A_2	0.005175345	-2.971
SNOO_152530A_1	0.044576324	-2.995
SNOO_152530A_2	0.044576324	-2.995
SNOO_510020_1	0.031763119	-1.428
SNOO_510020_2	0.042369612	-1.428
SNOO_301510A_1	0.040053461	-3.346
SNOO_505630_1	0.022083029	-3.092
SNOO_523370_1	0.02540982	-0.732
SNOO_111140A_1	0.002425636	-2.937
SNOO_111140A_2	0.02808284	-2.937
SNOO_118850A_1	0.00955661	-0.734
SNOO_118850A_2	0.036804646	-0.734
SNOO_023710A_1	0.006611816	-2.059
SNOO_067890A_1	0.057852516	-3.161
SNOO_067890A_2	0.005151448	-3.161
SNOO_302040A_1	0.025390156	-2.383
SNOO_302040A_2	0.031999958	-2.383
SNOO_522540_1	0.01628875	-1.658
SNOO_522540_2	0.071548252	-1.658
SNOO_200570A_1	0.027560038	-2.67
SNOO_200570A_2	0.035373023	-2.67
SNOO_078510A_1	0.043903106	-3.364
SNOO_572310_1	0.029313518	-0.839
SNOO_411190A_1	0.092587108	-1.859
SNOO_006400A_1	0.004993511	-2.07
SNOO_006400A_2	0.004321645	-2.07
SNOO_006400A_3	0.00093687	-2.07
SNOO_053340A_1	0.023698753	-2.785
SNOO_053340A_2	0.023698753	-2.785
SNOO_425960A_1	0.035010569	-1.148
SNOO_150000A_1	0.008198403	1.269
SNOO_150000A_2	0.012361967	1.269
SNOO_074160A_1	0.367879441	-2.828
SNOO_057140A_1	0.035373023	-3.459
SNOO_057140A_2	0.022451055	-3.459
SNOO_079900A_1	0.029051367	-2.212
SNOO_079900A_2	0.021885223	-2.212
SNOO_095310A_1	0.01483286	-2.063
SNOO_095310A_2	0.037180841	-2.063
SNOO_103800A_1	0.060655407	-2.39
SNOO_103800A_2	0.027133415	-2.39
SNOO_112300A_1	0.007731771	-3.356
SNOO_025490A_1	0.1648291	-2.995
SNOO_504460_1	0.01279409	-3.039
SNOO_516940_1	0.028625011	-3.042
SNOO_061380A_1	0.016200419	-2.534
SNOO_061380A_2	0.012862918	-2.534
SNOO_545750_1	0.367879441	-2.292
SNOO_084990A_1	0.035373023	-3.346
SNOO_017820A_1	0.066242793	-1.345
SNOO_017820A_2	0.066577596	-1.345
SNOO_304490A_1	0.05892405	-3.198
SNOO_139570A_1	0.044511444	-3.297
SNOO_139570A_2	0.044511444	-3.297
SNOO_431000A_1	0.035373023	-2.905
SNOO_431000A_2	0.002493643	-2.905
SNOO_434040A_1	0.367879441	-1.671
SNOO_127230A_1	0.068665566	-2.892
SNOO_127230A_2	0.02183794	-2.892
SNOO_159660A_1	0.011713016	-0.75
SNOO_159660A_2	0.066189559	-0.75
SNOO_070520A_1	0.011766389	-1.951
SNOO_070520A_2	0.017520584	-1.951
SNOO_129800A_1	0.012862918	-1.547
SNOO_129800A_2	0.068641548	-1.547
SNOO_129800A_3	0.015812394	-1.547
SNOO_304880A_1	0.012961354	-0.465
SNOO_422300A_1	0.003051262	-0.322
SNOO_422300A_2	0.003051262	-0.322
SNOO_022480A_1	0.004914594	-1.622
SNOO_022480A_2	0.052542865	-1.622
SNOO_434540A_1	0.142795309	-0.052
SNOO_123820A_1	0.367879441	1.165
SNOO_037060A_1	0.018393072	-1.559
SNOO_037060A_2	0.004467131	-1.559
SNOO_014240A_1	0.026071667	-3.5
SNOO_014240A_2	0.034873351	-3.5
SNOO_014240A_3	0.035373023	-3.5
SNOO_092810A_1	0.005321677	-3.201
SNOO_092810A_2	0.002175458	-3.201
SNOO_091580A_1	0.006130001	-3.347
SNOO_091580A_2	0.002314344	-3.347
SNOO_414320A_1	0.367879441	-3.173
SNOO_101110A_1	0.084895256	-3.18
SNOO_629810_1	0.04499245	-1.533
SNOO_109020A_1	0.035373023	-0.085
SNOO_006590A_1	0.028076795	-3.226
SNOO_006590A_2	0.012862918	-3.226
SNOO_006590A_3	0.042198682	-3.226
SNOO_131210A_1	0.183939721	1.876
SNOO_066250A_1	0.052446665	-3.348
SNOO_142590A_1	0.07384055	-2.626
SNOO_500890_1	0.071994843	-2.929
SNOO_500890_2	0.071994843	-2.929
SNOO_010330A_1	0.008921253	0.858
SNOO_010330A_2	0.038769704	0.858
SNOO_164920A_1	0.011959604	-1.606
SNOO_404050A_1	0.367879441	-1.028
SNOO_575790_1	0.003858875	-2.971
SNOO_575790_2	0.003858875	-2.971
SNOO_086930A_1	0.062184348	-3.346
SNOO_086930A_2	0.102052895	-3.346
SNOO_573170_1	0.03036192	-2.028
SNOO_146240A_1	0.041038264	-1.725
SNOO_146240A_2	0.034020363	-1.725
SNOO_031670A_1	0.142795309	-2.216
SNOO_095940A_1	0.000917836	-3.181
SNOO_095940A_2	0.022385237	-3.181
SNOO_113430A_1	0.066794552	-2.892
SNOO_113430A_2	0.075520168	-2.892
SNOO_113430A_3	0.021406145	-2.892
SNOO_440730A_1	0.027569195	-2.425
SNOO_070990A_1	0.151274251	-2.688
SNOO_029890A_1	0.01414377	-3.27
SNOO_029890A_2	0.012204607	-3.27
SNOO_049210A_1	0.040352752	-1.748
SNOO_049210A_2	0.040352752	-1.748
SNOO_502690_1	0.142795309	0.023
SNOO_030590A_1	0.027311243	-2.574
SNOO_087020A_1	0.045978632	-2.956
SNOO_095520A_1	0.001407468	-3.049
SNOO_117010A_1	0.367879441	-3.113
SNOO_104280A_1	0.034622939	-0.697
SNOO_104280A_2	0.060515521	-0.697
SNOO_545150_1	0.016121676	-2.495
SNOO_545150_2	0.041151669	-2.495
SNOO_444280A_1	0.005767308	-2.653
SNOO_444280A_2	0.005214904	-2.653
SNOO_149140A_1	0.029120269	-1.93
SNOO_149140A_2	0.044552188	-1.93
SNOO_109950A_1	0.003836046	-1.845
SNOO_109950A_2	0.003836046	-1.845
SNOO_083080A_1	0.042384217	-2.785
SNOO_083080A_2	0.042384217	-2.785
SNOO_433360A_1	0.012862918	-2.235
SNOO_552720_1	0.001451145	-0.722
SNOO_552720_2	0.001451145	-0.722
SNOO_076200A_1	0.029667865	1.363
SNOO_076200A_2	0.028137688	1.363
SNOO_151150A_1	0.367879441	-2.058
SNOO_113840A_1	0.054399695	-1.596
SNOO_122480A_1	0.000452838	-3.209
SNOO_122480A_2	0.000185392	-3.209
SNOO_122000A_1	0.01131233	-2.759
SNOO_122000A_2	0.084374013	-2.759
SNOO_122000A_3	0.019575482	-2.759
SNOO_002690A_1	0.367879441	-1.889
SNOO_431740A_1	0.013789701	-2.565
SNOO_431740A_2	0.004666857	-2.565
SNOO_431740A_3	0.004300175	-2.565
SNOO_400050A_1	0.367879441	-2.366
SNOO_440000A_1	0.047773368	-2.704
SNOO_440000A_2	0.076095328	-2.704
SNOO_440000A_3	0.057150395	-2.704
SNOO_036250A_1	0.02394485	-3.346
SNOO_036250A_2	0.065162699	-3.346
SNOO_036250A_3	0.008545409	-3.346
SNOO_103370A_1	0.079851704	-1.918
SNOO_103370A_2	0.042544764	-1.918
SNOO_402890A_1	0.367879441	-2.513
SNOO_200110A_1	0.165545749	1.341
SNOO_165560A_1	0.014277389	-3.346
SNOO_507020_1	0.015213373	-1.169
SNOO_507020_2	0.035373023	-1.169
SNOO_072080A_1	0.007914243	-2.923
SNOO_144850A_1	0.015732856	0.825
SNOO_144850A_2	0.047176334	0.825
SNOO_032000A_1	0.009903962	-3.28
SNOO_032000A_2	0.025455307	-3.28
SNOO_013480A_1	0.000593551	-1.964
SNOO_124510A_1	0.029343025	-3.186
SNOO_124510A_2	0.00641135	-3.186
SNOO_526120_1	0.005372186	-1.431
SNOO_526120_2	0.02530751	-1.431
SNOO_200520A_1	0.039749453	-3.108
SNOO_200520A_2	0.031648066	-3.108
SNOO_101150A_1	0.070651024	-3.122
SNOO_084320A_1	0.004769486	-3.043
SNOO_084320A_2	0.039264731	-3.043
SNOO_084320A_3	0.058248571	-3.043
SNOO_047030A_1	0.008122824	-2.93
SNOO_081330A_1	0.367879441	-0.145
SNOO_017560A_1	0.012001924	-2.043
SNOO_404880A_1	0.014113982	-3.28
SNOO_127150A_1	0.000722699	-3.122
SNOO_127150A_2	0.000722699	-3.122
SNOO_643950_1	0.048951049	-3.051
SNOO_643950_2	0.071424966	-3.051
SNOO_106170A_1	0.367879441	-1.912
SNOO_106720A_1	0.048951049	-2.785
SNOO_106720A_2	0.097068352	-2.785
SNOO_416240A_1	0.007842961	-2.115
SNOO_560420_1	0.019806431	-1.981
SNOO_409670A_1	0.0682341	-1.863
SNOO_409670A_2	0.044231166	-1.863
SNOO_117890A_1	0.028350764	-2.883
SNOO_117890A_2	0.009012408	-2.883
SNOO_007520A_1	0.035373023	-1.643
SNOO_007520A_2	0.021086188	-1.643
SNOO_066410A_1	0.000569832	-2.222
SNOO_066410A_2	0.009000366	-2.222
SNOO_066410A_3	0.010249257	-2.222
SNOO_435450A_1	0.367879441	-3.074
SNOO_405550A_1	0.003262124	-2.905
SNOO_405550A_2	0.000703394	-2.905
SNOO_030690A_1	0.061508765	-2.819
SNOO_030690A_2	0.046064554	-2.819
SNOO_109210A_1	0.367879441	-3.046
SNOO_127090A_1	0.005115945	-2.68
SNOO_023910A_1	0.022674394	-0.018
SNOO_047990A_1	0.005988059	-3.08
SNOO_047990A_2	0.031424017	-3.08
SNOO_604050_1	0.043020975	0.38
SNOO_604050_2	0.022024689	0.38
SNOO_091460A_1	0.065242465	-3.204
SNOO_091460A_2	0.030205097	-3.204
SNOO_035850A_1	0.083927392	-2.678
SNOO_035850A_2	0.035373023	-2.678
SNOO_035850A_3	0.012696557	-2.678
SNOO_065000A_1	0.206673743	-1.055
SNOO_406520A_1	0.035373023	-0.401
SNOO_406520A_2	0.016632586	-0.401
SNOO_022250A_1	0.017787129	0.141
SNOO_022250A_2	0.012185032	0.141
SNOO_562990_1	0.042897532	-2.114
SNOO_437310A_1	0.019281703	-1.279
SNOO_115150A_1	0.047528968	-0.445
SNOO_027730A_1	0.018020555	-3.438
SNOO_027730A_2	0.027380876	-3.438
SNOO_138710A_1	0.00452906	-3.183
SNOO_138710A_2	0.002637828	-3.183
SNOO_085880A_1	0.017569081	-3.111
SNOO_085880A_2	0.048792529	-3.111
SNOO_630890_1	0.026683414	-2.762
SNOO_630890_2	0.029556758	-2.762
SNOO_558650_1	0.367879441	-2.288
SNOO_042200A_1	0.020919218	-3.114
SNOO_151060A_1	0.024493457	-2.617
SNOO_151060A_2	0.060948423	-2.617
SNOO_423050A_1	0.012292428	-2.802
SNOO_104140A_1	0.055290673	2.111
SNOO_104140A_2	0.073906622	2.111
SNOO_504390_1	0.004968532	-3.181
SNOO_504390_2	0.002010697	-3.181
SNOO_445190A_1	0.021888491	-2.353
SNOO_445190A_2	0.034964146	-2.353
SNOO_156840A_1	0.367879441	1.825
SNOO_413630A_1	0.053454616	-2.516
SNOO_413630A_2	0.019111933	-2.516
SNOO_408990A_1	0.003502014	-0.365
SNOO_408990A_2	0.060181338	-0.365
SNOO_609250_1	0.012862918	-2.705
SNOO_573810_1	0.033823497	-2.937
SNOO_136600A_1	0.060873193	-2.978
SNOO_084820A_1	0.005197462	-2.784
SNOO_084820A_2	0.014947974	-2.784
SNOO_084820A_3	0.029556758	-2.784
SNOO_501710_1	0.018854091	1.876
SNOO_106030A_1	0.081214791	-3.346
SNOO_106030A_2	0.0682341	-3.346
SNOO_086060A_1	0.367879441	0.603
SNOO_522750_1	0.062953224	-3.043
SNOO_028560A_1	0.367879441	-3.022
SNOO_160760A_1	0.012038537	-3.181
SNOO_160760A_2	0.001298944	-3.181
SNOO_160760A_3	0.002238681	-3.181
SNOO_159880A_1	0.011231152	0.088
SNOO_159880A_2	0.047895687	0.088
SNOO_117570A_1	0.060873193	-2.414
SNOO_022140A_1	0.001716103	-0.211
SNOO_022140A_2	0.016861651	-0.211
SNOO_407330A_1	0.032218172	-2.866
SNOO_089460A_1	0.142795309	-0.58
SNOO_061160A_1	0.053861384	-3.338
SNOO_061160A_2	0.047888333	-3.338
SNOO_150790A_1	0.003585227	-2.62
SNOO_150790A_2	0.00636018	-2.62
SNOO_098890A_1	0.367879441	-2.308
SNOO_148980A_1	0.132523477	-2.339
SNOO_008900A_1	0.367879441	-2.665
SNOO_511710_1	0.078020138	-1.688
SNOO_426510A_1	0.025357602	-1.895
SNOO_426510A_2	0.007993878	-1.895
SNOO_426510A_3	0.018695366	-1.895
SNOO_152690A_1	0.02394485	-3.287
SNOO_152690A_2	0.022454529	-3.287
SNOO_404040A_1	0.073257378	-2.585
SNOO_409150A_1	0.000541388	-3.02
SNOO_409150A_2	0.001361129	-3.02
SNOO_108030A_1	0.023882208	0.705
SNOO_108030A_2	0.023882208	0.705
SNOO_028190A_1	0.012312508	-3.057
SNOO_138540A_1	0.00028095	-1.689
SNOO_138540A_2	0.000897479	-1.689
SNOO_007790A_1	0.037180841	-3.18
SNOO_108360A_1	0.24654157	-3.151
SNOO_558920_1	0.085088934	-1.405
SNOO_558920_2	0.059356202	-1.405
SNOO_558920_3	0.042897532	-1.405
SNOO_423310A_1	0.367879441	-3.042
SNOO_518670_1	0.029313518	-3.346
SNOO_435600A_1	0.001424772	-3.346
SNOO_435600A_2	0.008122824	-3.346
SNOO_507270_1	0.030014682	-3.115
SNOO_069210A_1	0.061678621	-3.28
SNOO_438080A_1	0.03042004	-3.102
SNOO_438080A_2	0.097817281	-3.102
SNOO_121010A_1	0.009852813	-1.576
SNOO_121010A_2	0.017526094	-1.576
SNOO_131470A_1	0.017521888	-2.292
SNOO_131470A_2	0.03668346	-2.292
SNOO_509900_1	0.009134123	-1.175
SNOO_509900_2	0.009134123	-1.175
SNOO_627590_1	0.018612645	-1.84
SNOO_627590_2	0.002985776	-1.84
SNOO_627590_3	0.027367003	-1.84
SNOO_004750A_1	0.009012408	-2.59
SNOO_004750A_2	0.014277389	-2.59
SNOO_004750A_3	0.035373023	-2.59
SNOO_041730A_1	0.035373023	0.142
SNOO_041730A_2	0.059603603	0.142
SNOO_108980A_1	0.040914502	-2.937
SNOO_032440A_1	0.046922967	-3.016
SNOO_032440A_2	0.061412375	-3.016
SNOO_050640A_1	0.035373023	-2.978
SNOO_000670A_1	0.061685911	-3.286
SNOO_000670A_2	0.096027225	-3.286
SNOO_508410_1	0.040301514	-2.646
SNOO_508410_2	0.122562078	-2.646
SNOO_405120A_1	0.046275016	-2.681
SNOO_405120A_2	0.046275016	-2.681
SNOO_400380A_1	0.07384055	-0.422
SNOO_406440A_1	0.012862918	-0.701
SNOO_406440A_2	0.012862918	-0.701
SNOO_044310A_1	0.367879441	-2.121
SNOO_158690A_1	0.367879441	-1.365
SNOO_067880A_1	0.035810721	-3.107
SNOO_587210_1	0.018342939	0.233
SNOO_587210_2	0.00955661	0.233
SNOO_587210_3	0.029313518	0.233
SNOO_066330A_1	0.034456497	-0.552
SNOO_019830A_1	0.049019907	-2.618
SNOO_201040A_1	0.367879441	-1.253
SNOO_008620A_1	0.047643819	-0.619
SNOO_008620A_2	0.020029521	-0.619
SNOO_154960A_1	0.012862918	-3.088
SNOO_103220A_1	0.005994207	-3.197
SNOO_103220A_2	0.035373023	-3.197
SNOO_149560A_1	0.367879441	1.164
SNOO_025200A_1	0.367879441	-2.971
SNOO_148790A_1	0.023815416	-1.917
SNOO_148790A_2	0.008317866	-1.917
SNOO_107980A_1	0.000190471	-0.795
SNOO_107980A_2	0.022024689	-0.795
SNOO_071120A_1	0.085076599	-3.181
SNOO_071120A_2	0.085076599	-3.181
SNOO_043190A_1	0.367879441	-1.982
SNOO_163960A_1	0.002490756	0.068
